ID,Age,Tenure_Months,Education,Marital_Status,Children,Income,Total_Spends,Total_Num_Purchases,Customer_Since,Total_Campaigns,Recency,Wine,Fruits,Meat_Prod,Fish_Prod,Sweet_Prod,Gold_Prod,Deal_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visits_Month,Response,Complain,Country,Customer_Type,Spending_Type,Age_Segment,web_engagement
9701749,77,160,Master,Single,1.0,31645.0,475.0,16.0,2012-11-02,1.0,73,133,0,59,259,4,20,5,5,3,3,4,0,0,Spain,Family Customer,High spender,70s,medium
5392282,81,159,Graduation,Alone,2.0,62862.0,312.0,8.0,2012-12-14,1.0,42,0,0,47,107,21,137,1,3,0,4,6,0,0,Spain,Family Customer,low spender,80s,medium
9364731,54,141,Master,Single,1.0,42058.9,268.0,9.0,2014-05-30,0.0,93,0,1,196,37,5,29,2,1,2,4,1,0,0,Canada,Family Customer,low spender,50s,low
13759772,48,150,Master,Single,2.0,22634.4,199.0,14.0,2013-08-18,0.0,89,0,13,56,11,13,106,1,12,0,1,1,0,1,India,Family Customer,low spender,40s,low
14388871,35,142,Basic,Single,0.0,77823.5,430.0,12.0,2014-05-04,0.0,77,363,0,16,0,1,50,2,5,1,4,6,0,0,Spain,Other,High spender,30s,medium
532162,54,154,Graduation,Together,1.0,62645.7,598.0,17.0,2013-04-17,1.0,79,412,55,24,38,57,12,1,4,7,5,1,0,0,Australia,Family Customer,High spender,50s,low
2987238,48,158,PhD,Married,1.0,1730.0,46.0,5.0,2013-01-04,0.0,63,27,0,17,0,0,2,1,2,0,2,5,0,0,Canada,Family Customer,low spender,40s,medium
14119456,70,140,PhD,Divorced,2.0,13213.8,46.0,10.0,2014-06-29,0.0,99,0,0,46,0,0,0,5,1,0,4,6,0,0,Spain,Family Customer,low spender,70s,medium
6634245,59,159,Basic,Together,1.0,1730.0,35.0,8.0,2012-11-25,0.0,25,0,0,20,11,1,3,2,3,0,3,8,0,0,Spain,Family Customer,low spender,50s,high
11871483,52,148,Basic,Married,1.0,42477.6,1406.0,14.0,2013-10-17,0.0,60,49,166,1010,133,38,10,7,2,0,5,6,0,0,Spain,Family Customer,very high spender,50s,medium
2356285,54,162,Master,Single,0.0,62522.9,332.0,17.0,2012-09-02,1.0,95,244,0,60,14,0,14,1,6,4,6,4,0,0,Spain,Other,low spender,50s,medium
11145080,64,142,Graduation,Widow,1.0,74704.1,802.0,10.0,2014-05-10,1.0,52,509,41,99,90,7,56,1,3,2,4,4,0,0,Saudi Arabia,Family Customer,High spender,60s,medium
10651787,83,156,Graduation,YOLO,1.0,107834.4,2006.0,26.0,2013-02-22,0.0,88,585,0,1256,89,18,58,1,13,7,5,5,1,0,Canada,Family Customer,very high spender,80s,medium
10859643,66,147,Basic,Married,0.0,37280.0,98.0,21.0,2013-11-28,0.0,97,38,3,42,15,0,0,4,10,0,7,7,0,0,Canada,Other,low spender,60s,medium
9990835,33,149,Master,Single,1.0,1730.0,63.0,12.0,2013-09-19,0.0,51,10,0,49,0,0,4,2,2,4,4,8,0,0,Australia,Family Customer,low spender,30s,high
9415383,46,159,Master,Married,2.0,1730.0,34.0,5.0,2012-12-15,0.0,99,0,0,34,0,0,0,1,1,0,3,8,0,0,Spain,Family Customer,low spender,40s,high
1747981,42,143,Graduation,Married,2.0,94209.2,591.0,19.0,2014-04-10,1.0,99,230,5,300,39,17,0,3,8,2,6,8,0,0,India,Family Customer,High spender,40s,high
225591,38,143,Graduation,Single,2.0,20190.6,33.0,11.0,2014-04-01,0.0,99,0,0,33,0,0,0,3,2,1,5,8,0,0,Canada,Family Customer,low spender,30s,high
9350114,63,157,Master,Divorced,0.0,60383.4,720.0,11.0,2013-01-29,0.0,0,89,34,388,158,22,29,3,5,0,3,2,0,0,Germany,Other,High spender,60s,low
6818114,46,145,2n Cycle,Married,1.0,3118.1,117.0,6.0,2014-01-25,0.0,79,0,5,18,0,0,94,1,2,0,3,5,0,0,Germany,Family Customer,low spender,40s,medium
9936748,37,161,Master,Together,2.0,25013.8,53.0,8.0,2012-10-03,0.0,41,2,0,39,0,2,10,2,3,1,2,7,0,0,USA,Family Customer,low spender,30s,medium
5461503,58,159,2n Cycle,Married,0.0,98856.4,472.0,18.0,2012-11-25,0.0,69,164,14,38,180,17,59,3,4,7,4,8,1,0,Spain,Other,High spender,50s,high
16526667,43,160,Graduation,Married,2.0,79137.6,319.0,12.0,2012-11-08,0.0,98,0,1,153,86,7,72,3,3,0,6,6,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
1222705,65,140,PhD,Single,1.0,11173.8,68.0,13.0,2014-06-29,0.0,57,5,0,63,0,0,0,1,4,4,4,7,0,0,Germany,Family Customer,low spender,60s,medium
7700423,49,154,Master,Single,0.0,72028.7,1360.0,8.0,2013-05-16,0.0,75,739,0,592,2,5,22,1,2,5,0,0,1,0,Spain,Other,very high spender,40s,low
3896501,37,152,PhD,Together,0.0,73610.9,272.0,16.0,2013-06-25,0.0,90,41,35,74,18,92,12,1,3,5,7,3,0,0,Spain,Other,low spender,30s,low
10182159,52,160,Graduation,Single,1.0,15344.4,60.0,5.0,2012-10-29,0.0,33,25,0,34,1,0,0,1,1,0,3,8,0,0,Australia,Family Customer,low spender,50s,high
11735949,55,140,Graduation,Single,1.0,39893.6,66.0,14.0,2014-06-20,0.0,80,0,0,50,8,0,8,3,6,3,2,6,0,0,Spain,Family Customer,low spender,50s,medium
9364716,52,142,Master,Married,0.0,86891.1,69.0,9.0,2014-04-23,0.0,32,0,3,1,14,34,17,2,4,0,3,3,0,0,Germany,Other,low spender,50s,low
12613438,54,142,Master,Together,0.0,105339.4,270.0,15.0,2014-04-28,0.0,17,37,0,49,133,1,50,1,5,1,8,8,0,0,Spain,Other,low spender,50s,high
10458873,45,159,PhD,Married,1.0,1730.0,56.0,7.0,2012-11-29,0.0,9,0,0,48,3,0,5,2,1,1,3,8,0,0,Spain,Family Customer,low spender,40s,high
3261441,72,144,Graduation,Together,1.0,91378.0,1586.0,11.0,2014-03-16,1.0,42,189,126,1179,43,49,0,1,4,1,5,6,0,0,Germany,Family Customer,very high spender,70s,medium
3142789,60,148,Basic,Married,1.0,1730.0,81.0,7.0,2013-11-12,0.0,71,30,0,35,16,0,0,3,1,0,3,6,0,0,Spain,Family Customer,low spender,60s,medium
14561806,36,149,PhD,Divorced,1.0,1730.0,56.0,5.0,2013-10-04,0.0,91,0,0,54,0,0,2,1,2,0,2,3,0,0,Canada,Family Customer,low spender,30s,low
2466480,44,160,PhD,Married,1.0,54419.2,104.0,8.0,2012-11-02,1.0,24,31,0,34,23,0,16,1,3,0,4,7,1,0,Spain,Family Customer,low spender,40s,medium
10893276,50,145,Graduation,Single,0.0,112676.3,1263.0,16.0,2014-01-26,0.0,91,143,96,790,101,3,130,1,4,5,6,2,0,0,USA,Other,very high spender,50s,low
13414590,55,153,Graduation,Together,2.0,12594.5,148.0,8.0,2013-06-02,0.0,90,112,0,22,4,0,10,2,3,0,3,7,0,0,India,Family Customer,low spender,50s,medium
7919864,56,158,2n Cycle,Together,0.0,48563.2,656.0,11.0,2012-12-21,0.0,99,13,44,387,27,41,144,3,2,3,3,4,0,0,India,Other,High spender,50s,medium
15850368,85,158,Master,Single,1.0,55955.1,1457.0,21.0,2013-01-10,0.0,47,39,110,1251,7,28,22,4,14,0,3,5,0,0,Spain,Family Customer,very high spender,80s,medium
10106773,74,152,Graduation,Together,1.0,8696.6,209.0,11.0,2013-06-21,0.0,81,0,65,28,35,15,66,1,4,2,4,6,0,0,Canada,Family Customer,low spender,70s,medium
11913360,67,151,PhD,Divorced,2.0,73261.0,501.0,24.0,2013-08-01,1.0,15,302,0,51,133,6,9,3,2,6,13,7,0,0,Germany,Family Customer,High spender,60s,medium
1951504,45,140,Graduation,Widow,0.0,70370.8,543.0,26.0,2014-06-29,1.0,56,184,0,314,22,23,0,1,8,5,12,2,1,0,Australia,Other,High spender,40s,low
2761624,50,145,Graduation,Single,1.0,19112.6,1292.0,9.0,2014-01-23,1.0,78,1239,2,34,0,0,17,1,2,2,4,6,0,0,Germany,Family Customer,very high spender,50s,medium
10107799,53,142,Master,Married,0.0,95287.2,1297.0,12.0,2014-04-27,1.0,99,691,0,386,39,119,62,1,4,5,2,2,1,0,India,Other,very high spender,50s,low
7078721,58,162,PhD,Divorced,1.0,21074.3,96.0,11.0,2012-08-31,0.0,34,83,0,0,3,3,7,3,6,0,2,8,0,1,Saudi Arabia,Family Customer,low spender,50s,high
12142875,50,143,Graduation,Married,0.0,55430.1,323.0,19.0,2014-03-20,0.0,28,120,0,127,0,54,22,3,5,9,2,9,0,0,Canada,Other,low spender,50s,high
12920781,65,140,Graduation,Divorced,2.0,78012.8,1496.0,14.0,2014-06-29,0.0,68,93,89,1244,14,28,28,1,5,5,3,1,0,0,India,Family Customer,very high spender,60s,low
9375114,69,140,Graduation,Single,0.0,23073.7,2130.0,9.0,2014-06-29,1.0,45,1493,5,605,3,19,5,1,1,1,6,6,0,0,India,Other,very high spender,60s,medium
12153741,58,140,2n Cycle,Married,1.0,1730.0,22.0,6.0,2014-06-29,0.0,99,9,0,0,0,1,12,5,1,0,0,7,0,0,Spain,Family Customer,low spender,50s,medium
14340270,60,158,Graduation,Single,1.0,82184.2,1699.0,17.0,2012-12-28,0.0,58,891,0,711,51,7,39,4,6,1,6,0,0,0,Australia,Family Customer,very high spender,60s,low
4064916,62,140,Graduation,Widow,1.0,87768.9,340.0,10.0,2014-06-29,0.0,50,290,0,31,0,0,19,1,2,1,6,8,0,0,Germany,Family Customer,low spender,60s,high
9567234,45,148,Master,Together,1.0,92658.1,685.0,11.0,2013-11-05,0.0,50,32,64,316,230,3,40,1,7,1,2,7,0,0,Saudi Arabia,Family Customer,High spender,40s,medium
3182535,61,156,Graduation,Divorced,1.0,98609.8,467.0,7.0,2013-03-09,0.0,68,14,0,224,182,8,39,1,4,2,0,3,0,0,India,Family Customer,High spender,60s,low
11808974,51,147,Basic,Single,2.0,86532.5,647.0,4.0,2013-12-04,0.0,87,396,76,142,6,10,17,1,2,0,1,7,0,0,India,Family Customer,High spender,50s,medium
2219265,40,163,2n Cycle,Married,1.0,13034.4,18.0,3.0,2012-07-30,0.0,99,0,0,18,0,0,0,1,2,0,0,6,0,0,USA,Family Customer,low spender,40s,medium
15978840,47,150,PhD,Single,1.0,70977.5,99.0,9.0,2013-08-17,1.0,4,40,0,58,0,0,1,1,3,2,3,8,0,0,Saudi Arabia,Family Customer,low spender,40s,high
10426888,63,150,Graduation,Together,0.0,107448.9,1793.0,19.0,2013-08-25,0.0,99,680,50,741,100,171,51,3,4,5,7,1,0,0,Saudi Arabia,Other,very high spender,60s,low
8636360,40,143,2n Cycle,Single,2.0,47231.4,83.0,21.0,2014-04-08,1.0,68,21,0,36,6,14,6,3,11,0,7,3,0,0,Spain,Family Customer,low spender,40s,low
3752250,62,142,Master,Married,0.0,83223.6,2045.0,17.0,2014-04-19,1.0,57,745,3,1121,97,55,24,4,7,1,5,8,0,0,Germany,Other,very high spender,60s,high
2460702,41,141,PhD,Single,1.0,22460.7,43.0,9.0,2014-05-30,0.0,17,0,0,7,1,0,35,2,7,0,0,7,0,0,Spain,Family Customer,low spender,40s,medium
16670809,47,154,Graduation,Widow,1.0,87583.0,149.0,22.0,2013-05-03,1.0,41,109,0,9,21,0,10,4,3,4,11,6,0,0,India,Family Customer,low spender,40s,medium
6390694,52,144,2n Cycle,Together,0.0,88757.2,92.0,13.0,2014-02-26,0.0,79,7,0,36,11,10,28,3,4,1,5,3,0,0,Canada,Other,low spender,50s,low
1115079,48,160,Graduation,Married,1.0,27950.2,86.0,8.0,2012-11-06,0.0,93,0,0,50,11,0,25,1,3,0,4,2,0,0,Spain,Family Customer,low spender,40s,low
13037058,31,149,Graduation,Married,0.0,106104.5,918.0,23.0,2013-10-01,0.0,47,145,31,445,259,18,20,3,6,6,8,5,0,0,Spain,Other,High spender,30s,medium
488771,46,163,Graduation,Married,0.0,94452.2,1160.0,19.0,2012-07-30,0.0,13,739,79,198,15,2,127,4,4,5,6,2,0,0,Australia,Other,very high spender,40s,low
13509247,57,156,Graduation,Together,1.0,63588.3,1146.0,20.0,2013-02-24,1.0,99,53,0,963,14,3,113,1,6,1,12,1,0,0,USA,Family Customer,very high spender,50s,low
16488591,59,156,Master,Single,1.0,69771.4,557.0,16.0,2013-02-27,0.0,11,214,49,49,230,5,10,3,2,3,8,7,1,0,Spain,Family Customer,High spender,50s,medium
14808834,31,140,Graduation,Married,1.0,9246.0,19.0,4.0,2014-06-19,0.0,29,0,0,19,0,0,0,1,2,1,0,4,0,0,Spain,Family Customer,low spender,30s,medium
13462878,51,140,Graduation,Married,1.0,36773.9,64.0,4.0,2014-06-29,0.0,95,29,0,23,0,1,11,2,1,1,0,8,0,0,Canada,Family Customer,low spender,50s,high
1554114,49,163,Master,Married,1.0,1730.0,54.0,9.0,2012-07-30,0.0,96,0,0,54,0,0,0,3,3,1,2,7,0,0,Spain,Family Customer,low spender,40s,medium
16038290,61,143,Graduation,Single,0.0,72330.2,431.0,14.0,2014-03-26,0.0,7,98,56,149,7,91,30,2,2,1,9,2,1,0,USA,Other,High spender,60s,low
2032013,48,160,Graduation,Together,1.0,104694.3,1983.0,19.0,2012-10-26,0.0,99,244,193,1269,91,28,158,1,13,1,4,1,1,0,Canada,Family Customer,very high spender,40s,low
6009232,40,142,Graduation,Single,1.0,1730.0,69.0,5.0,2014-04-19,0.0,98,0,0,69,0,0,0,3,0,0,2,8,0,0,Canada,Family Customer,low spender,40s,high
3766897,53,159,PhD,Together,1.0,72059.4,7.0,11.0,2012-11-22,0.0,12,0,0,0,7,0,0,2,1,3,5,5,0,0,Spain,Family Customer,low spender,50s,medium
7541689,48,159,Graduation,Absurd,1.0,95881.3,635.0,26.0,2012-11-27,0.0,98,100,0,204,259,61,11,4,6,8,8,5,0,0,Saudi Arabia,Family Customer,High spender,40s,medium
4825751,54,147,Graduation,Married,1.0,3369.2,169.0,6.0,2013-12-09,0.0,31,0,119,49,0,1,0,1,2,1,2,8,0,0,Australia,Family Customer,low spender,50s,high
15254404,71,150,Graduation,Together,0.0,79306.6,303.0,9.0,2013-08-29,1.0,83,250,1,16,3,6,27,4,3,0,2,7,0,0,USA,Other,low spender,70s,medium
8271238,59,146,Graduation,YOLO,1.0,78676.9,430.0,5.0,2013-12-22,0.0,33,102,0,318,6,4,0,1,0,1,3,2,0,0,Canada,Family Customer,High spender,50s,low
110338,45,162,PhD,Widow,0.0,107923.4,2124.0,9.0,2012-08-17,0.0,28,1493,78,451,69,14,19,3,2,1,3,1,0,0,Saudi Arabia,Other,very high spender,40s,low
13975872,55,155,Basic,Single,1.0,54688.9,76.0,13.0,2013-04-11,0.0,7,33,0,25,14,4,0,3,5,0,5,3,1,0,Spain,Family Customer,low spender,50s,low
8567562,47,147,Master,Single,0.0,89599.4,701.0,10.0,2013-11-26,0.0,79,436,0,130,104,0,31,4,0,0,6,4,0,0,Australia,Other,High spender,40s,medium
6289685,48,157,Master,Single,2.0,22008.0,42.0,5.0,2013-02-04,0.0,36,0,1,36,5,0,0,1,1,1,2,7,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
7580875,59,141,2n Cycle,Married,2.0,1730.0,58.0,7.0,2014-06-06,0.0,99,0,0,50,0,0,8,4,1,0,2,8,0,0,Spain,Family Customer,low spender,50s,high
2431274,51,151,PhD,Together,0.0,99658.3,773.0,13.0,2013-08-02,1.0,36,143,4,501,5,7,113,2,4,1,6,3,1,0,USA,Other,High spender,50s,low
15910740,68,148,Graduation,Together,0.0,70453.7,412.0,6.0,2013-11-15,0.0,67,299,0,51,0,11,51,3,1,1,1,7,0,0,Spain,Other,High spender,60s,medium
388622,68,140,Master,Together,0.0,86735.8,364.0,20.0,2014-06-29,1.0,45,0,70,212,45,2,35,1,8,5,6,6,0,0,Spain,Other,High spender,60s,medium
16413853,35,161,Graduation,Single,1.0,39899.9,158.0,17.0,2012-10-01,0.0,72,17,0,33,96,4,8,7,1,1,8,8,1,0,Saudi Arabia,Family Customer,low spender,30s,high
14784280,54,158,Master,Married,2.0,74985.5,1592.0,15.0,2013-01-01,0.0,88,1272,16,57,91,139,17,1,8,1,5,5,0,0,Spain,Family Customer,very high spender,50s,medium
11311741,55,158,Master,Together,1.0,1730.0,53.0,7.0,2013-01-14,0.0,64,0,0,50,0,0,3,1,3,1,2,7,0,0,Australia,Family Customer,low spender,50s,medium
14717384,61,160,Master,Married,0.0,49618.8,153.0,10.0,2012-10-17,0.0,99,61,0,48,3,27,14,1,2,2,5,7,0,0,Spain,Other,low spender,60s,medium
9479449,53,158,PhD,Divorced,0.0,66534.8,194.0,21.0,2012-12-17,0.0,54,2,0,167,11,0,14,4,6,5,6,1,0,0,India,Other,low spender,50s,low
14491079,47,159,2n Cycle,Married,0.0,55643.5,594.0,17.0,2012-11-18,0.0,44,181,2,149,14,113,135,3,8,7,13,6,1,0,India,Other,High spender,40s,medium
10169058,61,150,Basic,Together,1.0,35740.1,12.0,4.0,2013-08-19,0.0,96,0,0,0,6,1,5,2,2,0,0,7,0,0,Canada,Family Customer,low spender,60s,medium
4815052,69,161,Master,Married,0.0,73719.2,1537.0,15.0,2012-09-16,0.0,44,616,49,742,17,15,98,1,4,4,6,6,1,0,Spain,Other,very high spender,60s,medium
11092346,82,158,2n Cycle,Single,0.0,104101.9,632.0,14.0,2013-01-04,0.0,83,395,1,173,1,5,57,3,6,0,5,0,0,0,India,Other,High spender,80s,low
10309371,58,151,Graduation,Together,2.0,72295.2,1145.0,18.0,2013-07-26,0.0,55,0,12,880,173,12,68,2,6,3,7,4,0,0,India,Family Customer,very high spender,50s,medium
12451617,72,147,Graduation,Widow,0.0,94093.5,1277.0,21.0,2013-12-03,0.0,46,79,0,1017,137,12,32,1,10,3,7,7,0,0,India,Other,very high spender,70s,medium
7962708,50,151,Graduation,Together,0.0,92028.4,959.0,16.0,2013-08-02,0.0,27,376,196,158,166,26,37,1,4,5,6,7,0,0,Australia,Other,very high spender,50s,medium
11680551,36,140,Master,Widow,1.0,31573.4,4.0,6.0,2014-06-29,0.0,41,0,0,0,0,4,0,3,0,0,3,4,0,0,Canada,Family Customer,low spender,30s,medium
298691,56,159,PhD,Together,0.0,64950.1,224.0,12.0,2012-12-02,1.0,23,8,0,85,128,3,0,1,2,4,5,3,0,0,Canada,Other,low spender,50s,low
11611325,36,159,Basic,Married,1.0,14659.7,1045.0,5.0,2012-12-10,0.0,83,0,0,1023,1,14,7,1,0,1,3,5,0,0,Mexico,Family Customer,very high spender,30s,medium
3729878,45,159,Graduation,Married,0.0,37786.4,1008.0,11.0,2012-12-01,0.0,36,650,0,201,43,38,76,3,2,2,4,7,0,0,Australia,Other,very high spender,40s,medium
6343295,56,157,Graduation,Single,1.0,79835.7,873.0,6.0,2013-02-12,0.0,15,111,0,704,22,18,18,1,4,1,0,7,0,0,India,Family Customer,High spender,50s,medium
557117,68,160,2n Cycle,Married,1.0,34119.7,354.0,13.0,2012-11-11,0.0,27,0,53,286,11,1,3,4,5,3,1,3,0,0,Saudi Arabia,Family Customer,High spender,60s,low
9647597,76,159,Graduation,Married,0.0,104278.3,2394.0,19.0,2012-12-11,0.0,26,1493,5,780,43,57,16,4,6,1,8,2,0,0,India,Other,very high spender,70s,low
3126597,31,155,Graduation,Together,0.0,110094.0,1735.0,13.0,2013-04-05,1.0,31,409,0,1193,97,17,19,1,4,2,6,5,0,0,Canada,Other,very high spender,30s,medium
14294669,63,158,Graduation,Together,0.0,84163.4,849.0,15.0,2012-12-23,0.0,13,325,82,135,91,22,194,1,4,2,8,5,0,0,Spain,Other,High spender,60s,medium
6316081,51,163,Graduation,Single,1.0,61026.1,433.0,15.0,2012-07-30,1.0,99,137,0,135,149,0,12,3,3,3,6,8,1,0,Australia,Family Customer,High spender,50s,high
8071172,45,157,Master,Divorced,0.0,33622.0,286.0,20.0,2013-01-23,1.0,47,131,19,46,17,5,68,1,4,7,8,1,0,0,USA,Other,low spender,40s,low
8460348,32,143,Basic,Together,1.0,6486.4,19.0,8.0,2014-04-06,0.0,83,19,0,0,0,0,0,2,3,0,3,7,0,0,Canada,Family Customer,low spender,30s,medium
15350708,49,154,Graduation,Married,1.0,21153.4,48.0,14.0,2013-04-30,1.0,99,0,0,39,5,0,4,2,2,5,5,7,0,0,Canada,Family Customer,low spender,40s,medium
15497565,42,156,Master,Single,1.0,76248.6,1509.0,27.0,2013-03-15,1.0,78,1276,0,200,3,7,23,5,8,6,8,5,0,0,Spain,Family Customer,very high spender,40s,medium
3384951,65,151,Graduation,Single,0.0,110858.4,1174.0,17.0,2013-08-02,0.0,61,837,0,265,34,0,38,3,6,1,7,1,1,0,Saudi Arabia,Other,very high spender,60s,low
6981234,68,141,PhD,Single,1.0,83056.0,1597.0,16.0,2014-06-14,1.0,97,1444,3,50,12,56,32,3,3,5,5,7,0,0,Spain,Family Customer,very high spender,60s,medium
1162561,30,158,PhD,Divorced,2.0,23934.9,28.0,8.0,2012-12-20,0.0,42,0,0,10,11,6,1,1,5,1,1,7,0,0,India,Family Customer,low spender,30s,medium
6368954,45,145,Master,Married,2.0,5606.0,29.0,8.0,2014-01-23,0.0,98,0,0,10,5,0,14,3,2,0,3,6,0,0,Spain,Family Customer,low spender,40s,medium
91484,42,161,2n Cycle,Single,1.0,84975.5,1454.0,16.0,2012-09-21,0.0,99,595,0,756,73,23,7,4,6,0,6,6,0,0,India,Family Customer,very high spender,40s,medium
5117946,36,157,PhD,Together,1.0,34970.4,51.0,7.0,2013-02-06,0.0,92,0,0,41,0,0,10,2,2,1,2,8,0,0,Saudi Arabia,Family Customer,low spender,30s,high
1575362,47,145,PhD,Divorced,1.0,37630.6,81.0,10.0,2014-02-01,0.0,99,0,51,30,0,0,0,2,1,0,7,0,0,0,Spain,Family Customer,low spender,40s,low
477699,68,153,PhD,Alone,0.0,95137.6,1538.0,11.0,2013-06-08,0.0,33,284,0,1174,37,26,17,2,3,2,4,0,1,0,USA,Other,very high spender,60s,low
6412690,45,151,Basic,Single,1.0,55815.4,1195.0,16.0,2013-07-19,0.0,88,147,0,957,13,0,78,3,6,4,3,8,0,0,Spain,Family Customer,very high spender,40s,high
5967215,51,146,Basic,Single,1.0,93992.7,836.0,14.0,2014-01-13,1.0,37,289,7,501,7,2,30,1,4,1,8,7,0,0,USA,Family Customer,High spender,50s,medium
7155936,56,159,PhD,Together,1.0,29802.0,66.0,10.0,2012-11-22,0.0,81,25,0,28,4,0,9,3,3,1,3,8,0,0,USA,Family Customer,low spender,50s,high
6130048,57,140,Graduation,Single,2.0,25218.3,80.0,7.0,2014-06-29,0.0,68,0,0,60,3,0,17,1,3,1,2,7,0,0,Spain,Family Customer,low spender,50s,medium
11026397,44,143,Graduation,YOLO,1.0,62975.1,103.0,9.0,2014-04-02,0.0,99,0,0,50,2,0,51,3,3,2,1,8,1,0,Spain,Family Customer,low spender,40s,high
6357418,40,158,Graduation,Widow,2.0,81711.1,541.0,11.0,2013-01-15,0.0,92,119,96,62,259,0,5,4,0,0,7,0,0,0,Spain,Family Customer,High spender,40s,low
12784897,55,160,Graduation,Single,0.0,98830.6,738.0,12.0,2012-11-06,1.0,29,227,1,188,90,41,191,2,4,1,5,7,0,0,Germany,Other,High spender,50s,medium
10124349,55,162,Graduation,Single,0.0,17506.4,319.0,13.0,2012-09-06,0.0,78,209,0,1,97,6,6,2,8,3,0,7,0,0,Saudi Arabia,Other,low spender,50s,medium
1845820,52,161,PhD,Together,1.0,3859.2,59.0,5.0,2012-10-11,0.0,99,0,0,58,0,0,1,1,1,0,3,7,0,0,Spain,Family Customer,low spender,50s,medium
12254641,60,161,Graduation,Widow,1.0,89017.7,1607.0,23.0,2012-09-23,0.0,50,938,0,648,2,0,19,2,11,1,9,1,0,0,Saudi Arabia,Family Customer,very high spender,60s,low
14991896,67,154,Master,Single,0.0,79307.6,480.0,17.0,2013-04-21,0.0,10,108,0,203,14,34,121,1,9,2,5,5,1,0,India,Other,High spender,60s,medium
8323112,56,157,Master,Divorced,2.0,58354.5,741.0,19.0,2013-01-16,0.0,98,293,5,116,49,4,274,1,9,3,6,3,0,0,India,Family Customer,High spender,50s,low
11725260,64,148,Master,Together,0.0,76105.0,78.0,10.0,2013-11-07,0.0,38,0,0,55,6,0,17,1,4,0,5,6,1,0,Saudi Arabia,Other,low spender,60s,medium
5893528,51,154,Graduation,Together,1.0,60747.7,203.0,9.0,2013-05-06,2.0,97,149,9,35,0,3,7,2,2,0,5,1,0,0,Spain,Family Customer,low spender,50s,low
3532310,58,159,Basic,Single,0.0,57940.3,596.0,11.0,2012-11-26,1.0,69,325,4,33,225,0,9,4,3,1,3,8,0,0,Canada,Other,High spender,50s,high
14376290,45,162,Master,Married,0.0,65231.7,791.0,17.0,2012-09-02,0.0,76,295,17,52,191,3,233,1,4,6,6,6,0,0,Spain,Other,High spender,40s,medium
9436545,57,156,PhD,Single,0.0,100961.4,1570.0,11.0,2013-03-04,0.0,72,955,0,447,102,2,64,3,2,2,4,6,1,1,Spain,Other,very high spender,50s,medium
13935027,74,152,Basic,Married,2.0,18495.1,434.0,3.0,2013-07-16,0.0,78,263,0,37,113,0,21,1,1,1,0,5,0,0,Spain,Family Customer,High spender,70s,medium
3265156,41,142,Master,Together,1.0,84961.0,526.0,10.0,2014-05-06,0.0,53,0,2,267,234,2,21,1,2,4,3,4,1,0,India,Family Customer,High spender,40s,medium
8886368,67,140,PhD,Together,1.0,99371.1,861.0,11.0,2014-06-29,0.0,95,549,82,226,0,4,0,1,3,1,6,6,0,0,Saudi Arabia,Family Customer,High spender,60s,medium
1319190,56,141,Graduation,Divorced,0.0,75550.0,1238.0,22.0,2014-06-02,1.0,34,1024,30,63,37,8,76,2,7,5,8,2,0,0,USA,Other,very high spender,50s,low
12438415,47,156,Graduation,Together,1.0,80154.8,1027.0,18.0,2013-03-04,0.0,99,580,127,250,9,61,0,3,9,3,3,8,0,0,USA,Family Customer,very high spender,40s,high
1926018,61,147,PhD,Single,0.0,11291.7,76.0,9.0,2013-12-15,0.0,18,0,4,46,0,5,21,1,5,1,2,6,0,0,Australia,Other,low spender,60s,medium
13911351,56,146,2n Cycle,Married,0.0,48161.6,291.0,9.0,2013-12-30,0.0,85,0,6,56,0,211,18,3,3,0,3,5,0,0,Saudi Arabia,Other,low spender,50s,medium
4800290,69,146,PhD,Divorced,0.0,97915.8,449.0,11.0,2014-01-14,1.0,82,197,3,204,23,2,20,1,6,1,3,4,0,0,India,Other,High spender,60s,medium
13742735,43,145,Graduation,Together,2.0,39358.2,1839.0,20.0,2014-02-15,0.0,75,476,0,1118,214,0,31,2,7,2,9,8,1,0,Germany,Family Customer,very high spender,40s,high
16229533,71,147,Graduation,Divorced,0.0,81366.9,1364.0,27.0,2013-12-07,0.0,78,824,13,329,121,21,56,1,3,10,13,0,0,0,USA,Other,very high spender,70s,low
7821770,47,159,Graduation,Together,1.0,31230.6,41.0,7.0,2012-11-30,0.0,86,0,0,30,7,0,4,1,4,0,2,8,0,0,Canada,Family Customer,low spender,40s,high
4246000,30,160,Graduation,Single,0.0,105636.3,1565.0,11.0,2012-11-13,0.0,62,321,1,1199,11,0,33,1,3,0,7,4,0,0,Spain,Other,very high spender,30s,medium
11333414,57,152,Master,Together,2.0,24015.0,65.0,10.0,2013-07-14,0.0,39,9,0,48,1,7,0,2,1,1,6,8,0,0,USA,Family Customer,low spender,50s,high
15797810,72,145,2n Cycle,Together,1.0,45325.6,470.0,7.0,2014-02-10,0.0,98,240,89,53,27,0,61,3,1,0,3,6,0,0,USA,Family Customer,High spender,70s,medium
